timestamp,ax,ay,az,gx,gy,gz,activity
506121, -0.109009, 0.053711, -0.729614, -77.087402, 372.619751, 129.089355,updown
506141, 0.197632, -0.037964, -0.244995, -45.593277, 344.177246, 127.685577,updown
506161, 0.375244, -0.100220, -0.010376, -32.653809, 303.344727, 115.356476,updown
506181, 0.506714, -0.143799, 0.149414, -22.277840, 247.985901, 98.571808,updown
506201, 0.595459, -0.173218, 0.200562, -11.413578, 188.049377, 80.261230,updown
506221, 0.666870, -0.196411, 0.149170, 2.502441, 134.399414, 60.363785,updown
506241, 0.712402, -0.192505, 0.097900, -1.953125, 113.403351, 48.889175,updown
506261, 0.727417, -0.234619, 0.119995, -22.827156, 111.633331, 44.189453,updown
506281, 0.736206, -0.244263, 0.209839, -41.198730, 122.680695, 32.348633,updown
506301, 0.758423, -0.265625, 0.380859, -48.522964, 136.718750, 28.137215,updown
506321, 0.776489, -0.381226, 0.755371, -43.762207, 115.051300, 11.352543,updown
506341, 0.778442, -0.401611, 0.955688, -33.386230, 54.382339, -18.005371,updown
506361, 0.758667, -0.364624, 0.995728, -28.625496, -38.879395, -54.504410,updown
506381, 0.694702, -0.226807, 0.788818, -14.526371, -131.896973, -94.848663,updown
506401, 0.622559, -0.035645, 0.443970, 24.414070, -197.815002, -124.023468,updown
506421, 0.556519, 0.123657, 0.138916, 55.297867, -238.342346, -133.911133,updown
506441, 0.518311, 0.234253, -0.085693, 61.767593, -257.995605, -122.314484,updown
506461, 0.456055, 0.282227, -0.263428, 53.649918, -273.620605, -101.989777,updown
506481, 0.348511, 0.288696, -0.549438, 35.766602, -297.363281, -76.965332,updown
506501, 0.286377, 0.254028, -0.729492, 28.015144, -303.649902, -60.668961,updown
506521, 0.093750, 0.155396, -0.818481, 16.784668, -325.805664, -39.978027,updown
506541, -0.105713, -0.018188, -1.103638, 28.503426, -345.703125, -47.241226,updown
506561, -0.305176, -0.053955, -1.414307, 50.598160, -342.468262, -89.050323,updown
506581, -0.485596, 0.137451, -1.748291, 78.186035, -324.951172, -137.634277,updown
506601, -0.553589, 0.348877, -2.064087, 75.439453, -273.132324, -133.789063,updown
506621, -0.549927, 0.496948, -2.315918, 74.829102, -187.805237, -96.313507,updown
506641, -0.460083, 0.482300, -2.339722, 32.409668, -4.760742, 7.873537,updown
506661, -0.385010, 0.204346, -1.775635, -22.277840, 79.772949, 59.814468,updown
506681, -0.396240, 0.061646, -1.457764, -73.913574, 91.918976, 71.716309,updown
506701, -0.364014, 0.019165, -1.524170, -43.640137, 77.209473, 44.921890,updown
506721, -0.375732, 0.098633, -1.719116, 7.629396, 85.510254, 12.756351,updown
506741, -0.369263, 0.210693, -1.815186, 65.185547, 129.150391, -4.455566,updown
506761, -0.335571, 0.247559, -1.703003, 65.368652, 184.082092, -1.098633,updown
506781, -0.269165, 0.248169, -1.505127, 28.015144, 230.896057, 12.878422,updown
506801, -0.176025, 0.261353, -1.252441, -38.940430, 268.005371, 41.320801,updown
506821, 0.016602, 0.253540, -0.941040, -70.556641, 296.691895, 78.979492,updown
506841, 0.147217, 0.215332, -0.689087, -51.940933, 302.917480, 99.121124,updown
506861, 0.269653, 0.112427, -0.454590, -35.949707, 291.931152, 114.685089,updown
506881, 0.378296, 0.002563, -0.263794, -27.771004, 264.038086, 117.004425,updown
506901, 0.407104, -0.083496, -0.179932, -30.456551, 220.825256, 107.727081,updown
506921, 0.511597, -0.120728, -0.191528, -31.555183, 195.434631, 92.651398,updown
506941, 0.569092, -0.146851, -0.140137, -29.541023, 203.308167, 85.021973,updown
506961, 0.571899, -0.175171, 0.005249, -37.170410, 217.224182, 83.984375,updown
506981, 0.596069, -0.273804, 0.284546, -54.626480, 227.111877, 82.824707,updown
507001, 0.650024, -0.364380, 0.505249, -58.410660, 221.191467, 78.796387,updown
507021, 0.697754, -0.458984, 0.736816, -55.725113, 190.795959, 59.936539,updown
507041, 0.758911, -0.479492, 0.942139, -48.767105, 134.399414, 30.578621,updown
507061, 0.789795, -0.506714, 1.042603, -54.504410, 62.011734, 8.789063,updown
507081, 0.795166, -0.543457, 1.038208, -41.687012, -20.812988, -21.362305,updown
507101, 0.763062, -0.532349, 0.885376, -13.427738, -98.938019, -63.354507,updown
507121, 0.685303, -0.473145, 0.700562, 10.925293, -146.911621, -97.717316,updown
507141, 0.594360, -0.411377, 0.581177, 17.333984, -185.058655, -125.732452,updown
507161, 0.453857, -0.162231, 0.242188, 41.809082, -275.756836, -182.373108,updown
507181, 0.325562, 0.098022, -0.136108, 84.716797, -344.787598, -219.787659,updown
507201, 0.188843, 0.294312, -0.512695, 94.909698, -382.751587, -218.933167,updown
507221, 0.106079, 0.371094, -0.836182, 83.740234, -375.488403, -184.265198,updown
507241, 0.065063, 0.371948, -1.090210, 72.387695, -349.243164, -142.639160,updown
507261, 0.064209, 0.339233, -1.276001, 73.974609, -306.701660, -107.910187,updown
507281, -0.019287, 0.296143, -1.312500, 57.250992, -267.028809, -79.467773,updown
507301, -0.062744, 0.237671, -1.418335, 32.348633, -229.065002, -81.176758,updown
507321, -0.053589, 0.400146, -1.474609, 21.057129, -144.226074, -97.167999,updown
