timestamp,ax,ay,az,gx,gy,gz,activity
343072, 0.619385, -1.083862, -0.125854, -12.146000, -48.217789, 210.083069,rlswing
343092, 0.670044, -1.239380, -0.183350, -17.089844, -31.311043, 147.216797,rlswing
343112, 0.701294, -1.158813, -0.153564, -22.460945, -14.709476, 74.218750,rlswing
343132, 0.740234, -0.845947, -0.080322, -18.981934, -12.023930, 41.076660,rlswing
343152, 0.771118, -0.741699, -0.076538, -14.831547, -20.019531, 46.875015,rlswing
343172, 0.774048, -0.873291, -0.128418, -11.596684, -24.719246, 53.710953,rlswing
343192, 0.754272, -1.084473, -0.149658, -9.704590, -25.817879, 44.067383,rlswing
343212, 0.722046, -1.288818, -0.151245, -5.615236, -25.695808, 4.760742,rlswing
343232, 0.637451, -1.330078, -0.135986, -0.366211, -19.836426, -84.472656,rlswing
343252, 0.550659, -1.374146, 0.021851, -2.563477, -26.367195, -136.291504,rlswing
343272, 0.506104, -1.351318, 0.060181, -13.916019, -52.368179, -203.552307,rlswing
343292, 0.498657, -1.052490, -0.124512, -20.019531, -73.486328, -272.644043,rlswing
343312, 0.539917, -0.640869, -0.359619, -21.850586, -70.800781, -309.631348,rlswing
343332, 0.618286, -0.406250, -0.542358, -28.259285, -52.795425, -315.795898,rlswing
343352, 0.662354, -0.310303, -0.581177, -43.151855, -9.887695, -318.237305,rlswing
343372, 0.639160, -0.152710, -0.417969, -64.941406, 26.733406, -333.740234,rlswing
343392, 0.605591, 0.062500, -0.236450, -78.918457, 44.616714, -343.627930,rlswing
343412, 0.541992, 0.299805, -0.115112, -75.805664, 42.724609, -333.923340,rlswing
343432, 0.470703, 0.374268, -0.079590, -74.462891, 40.344238, -326.171875,rlswing
343452, 0.383545, 0.459961, -0.061646, -86.242676, 41.931152, -329.162598,rlswing
343472, 0.313110, 0.539063, -0.010010, -106.445343, 46.752945, -333.801270,rlswing
343492, 0.253296, 0.697754, 0.052856, -114.807159, 50.964371, -338.806152,rlswing
343512, 0.222778, 0.864990, 0.087402, -101.257355, 49.133316, -321.472168,rlswing
343532, 0.171753, 0.896484, 0.086060, -81.054688, 47.973648, -293.395996,rlswing
343552, 0.066895, 0.897705, 0.110107, -67.687988, 54.016129, -276.733398,rlswing
343572, -0.073730, 1.045898, 0.242432, -61.584488, 53.344742, -264.282227,rlswing
343592, -0.129517, 1.209717, 0.266968, -56.884781, 44.677750, -250.671448,rlswing
343612, -0.161377, 1.400635, 0.249023, -43.579102, 33.447266, -218.811096,rlswing
343632, -0.182129, 1.491333, 0.216797, -26.062019, 29.785164, -163.024902,rlswing
343652, -0.217773, 1.436646, 0.225952, -12.023930, 29.541023, -107.482941,rlswing
343672, -0.260620, 1.346069, 0.287109, -7.690432, 26.489265, -70.800781,rlswing
343692, -0.273193, 1.318481, 0.325317, -10.375977, 13.610844, -50.354019,rlswing
343712, -0.273315, 1.381714, 0.280396, -11.962894, -0.427246, -33.569336,rlswing
343732, -0.293945, 1.643433, 0.211792, -0.305176, -4.150391, 11.474613,rlswing
343752, -0.310669, 1.843018, 0.199951, 19.653320, -2.014160, 82.946777,rlswing
343772, -0.330933, 1.837524, 0.209595, 47.058121, 1.953125, 184.692444,rlswing
343792, -0.299438, 1.496704, 0.216675, 61.340347, -3.356935, 265.991211,rlswing
343812, -0.199341, 1.152222, 0.141479, 54.016129, -7.873537, 287.658691,rlswing
343832, -0.108643, 1.021973, 0.054932, 41.076660, 0.305176, 278.930664,rlswing
343852, -0.036987, 1.194580, -0.033936, 37.597656, 21.057129, 274.475098,rlswing
343872, -0.026123, 1.219482, 0.130493, 58.227554, 41.931152, 319.824219,rlswing
343892, 0.018311, 0.867188, 0.318481, 59.631363, 29.479988, 358.642700,rlswing
343912, 0.226074, 0.471924, 0.241455, 34.606934, -17.517090, 343.811035,rlswing
343932, 0.343506, 0.438232, 0.017334, 24.658211, -24.292000, 307.861328,rlswing
343952, 0.384155, 0.581787, -0.105347, 33.630371, 0.793457, 292.297363,rlswing
343972, 0.367920, 0.773682, -0.015015, 50.231949, 25.207527, 317.932129,rlswing
343992, 0.315674, 0.731812, 0.158569, 54.870621, 26.428230, 374.633911,rlswing
344012, 0.234253, 0.444824, 0.234009, 44.128418, 12.756351, 424.682739,rlswing
344032, 0.195435, 0.046021, 0.213013, 20.751953, -10.253906, 454.284790,rlswing
344052, 0.235596, -0.407227, 0.127686, 5.126953, -30.090340, 445.068481,rlswing
344072, 0.385498, -0.884277, -0.087524, -5.432129, -31.616219, 349.609375,rlswing
344092, 0.487427, -1.021851, -0.104614, -11.596684, -16.052246, 296.264648,rlswing
344112, 0.565430, -1.342773, -0.082153, -28.381355, -12.146000, 241.455139,rlswing
344132, 0.638428, -1.552979, -0.140381, -49.316422, -9.704590, 154.174805,rlswing
344152, 0.658936, -1.502319, -0.197144, -45.837418, 6.286623, 67.199707,rlswing
344172, 0.682739, -1.218384, -0.112061, -36.132813, 21.484375, 10.314941,rlswing
344192, 0.700439, -1.083984, 0.009277, -15.625004, 14.587406, 0.244141,rlswing
344212, 0.673462, -1.175537, 0.054810, -10.437012, -1.403809, -14.099125,rlswing
344232, 0.648193, -1.193726, 0.031006, -13.427738, -23.803719, -56.762711,rlswing
344252, 0.568359, -1.351440, 0.013062, -7.751467, -30.395515, -87.280273,rlswing
344272, 0.489746, -1.520874, 0.078857, -5.249023, -44.067383, -144.409180,rlswing
