timestamp,ax,ay,az,gx,gy,gz,activity
291484, 0.361084, 0.063232, -0.933350, 0.427246, 0.366211, 0.488281,sitting
291524, 0.365112, 0.061401, -0.932983, 0.183106, 0.427246, 0.366211,sitting
291624, 0.364990, 0.061279, -0.932007, 0.122070, 0.244141, 0.305176,sitting
291644, 0.362793, 0.060913, -0.933838, 0.183106, 0.305176, 0.488281,sitting
291664, 0.363037, 0.060913, -0.933350, -0.061035, 0.305176, 0.366211,sitting
291684, 0.362427, 0.062622, -0.934326, -0.183106, 0.488281, 0.427246,sitting
291704, 0.363403, 0.059326, -0.931274, -0.122070, 0.427246, 0.305176,sitting
291724, 0.363892, 0.062378, -0.932373, 0.000000, 0.366211, 0.427246,sitting
291744, 0.362183, 0.059937, -0.933105, -0.305176, 0.427246, 0.305176,sitting
291764, 0.364502, 0.063843, -0.931519, -0.183106, 0.366211, 0.427246,sitting
291784, 0.363892, 0.063110, -0.932129, -0.244141, 0.427246, 0.305176,sitting
291804, 0.364258, 0.061523, -0.932617, -0.183106, 0.427246, 0.366211,sitting
291824, 0.364136, 0.062134, -0.930054, -0.305176, 0.244141, 0.122070,sitting
291844, 0.364380, 0.066406, -0.931274, 0.305176, 0.366211, 0.488281,sitting
291864, 0.365479, 0.062866, -0.933716, 0.244141, 0.244141, 0.427246,sitting
291884, 0.363159, 0.061523, -0.930054, 0.000000, 0.183106, 0.305176,sitting
291904, 0.364258, 0.062134, -0.931274, 0.122070, 0.305176, 0.427246,sitting
291924, 0.364380, 0.064331, -0.932129, 0.061035, 0.305176, 0.244141,sitting
291944, 0.363281, 0.063232, -0.931396, 0.305176, 0.305176, 0.305176,sitting
291964, 0.363770, 0.062744, -0.931641, 0.244141, 0.305176, 0.366211,sitting
291984, 0.363647, 0.065552, -0.932007, 0.122070, 0.244141, 0.366211,sitting
292004, 0.362793, 0.061401, -0.932617, -0.427246, 0.366211, 0.366211,sitting
292024, 0.363525, 0.062134, -0.933228, -0.610352, 0.549316, 0.244141,sitting
292044, 0.364624, 0.065063, -0.931519, -0.549316, 0.366211, 0.061035,sitting
292064, 0.363525, 0.065552, -0.933594, -0.549316, 0.427246, 0.366211,sitting
292084, 0.364380, 0.064697, -0.933716, -0.610352, 0.488281, 0.244141,sitting
292124, 0.365356, 0.069702, -0.931885, 0.244141, 0.244141, 0.305176,sitting
292144, 0.362793, 0.065430, -0.931519, 0.244141, 0.244141, 0.366211,sitting
292164, 0.361816, 0.062988, -0.930664, 0.183106, 0.305176, 0.244141,sitting
292184, 0.364136, 0.065674, -0.932495, 0.366211, 0.366211, 0.305176,sitting
292204, 0.364624, 0.069336, -0.930420, 0.488281, 0.305176, 0.305176,sitting
292224, 0.364868, 0.068237, -0.930908, 0.610352, 0.244141, 0.549316,sitting
292244, 0.364624, 0.062378, -0.931030, 0.610352, 0.244141, 0.488281,sitting
292264, 0.362427, 0.064819, -0.932983, 0.122070, 0.244141, 0.305176,sitting
292284, 0.362061, 0.065063, -0.932129, 0.122070, 0.427246, 0.305176,sitting
292304, 0.364746, 0.069580, -0.929688, 0.366211, 0.244141, 0.427246,sitting
292324, 0.363159, 0.066284, -0.932739, 0.427246, 0.305176, 0.549316,sitting
292344, 0.363892, 0.063354, -0.931763, -0.061035, 0.427246, 0.366211,sitting
292364, 0.363281, 0.065918, -0.930420, 0.000000, 0.427246, 0.366211,sitting
292384, 0.365479, 0.067749, -0.929688, 0.244141, 0.366211, 0.366211,sitting
292404, 0.365967, 0.069092, -0.930298, 0.854492, 0.366211, 0.488281,sitting
292424, 0.362915, 0.065308, -0.929932, 0.976563, 0.244141, 0.549316,sitting
292444, 0.361328, 0.062988, -0.932373, 1.037598, 0.488281, 0.671387,sitting
292464, 0.366333, 0.066040, -0.930786, 0.183106, 0.366211, 0.305176,sitting
292484, 0.365234, 0.069458, -0.930908, 0.244141, 0.366211, 0.610352,sitting
292504, 0.364014, 0.065796, -0.931274, 0.427246, 0.305176, 0.610352,sitting
292524, 0.365112, 0.063843, -0.931152, 0.183106, 0.244141, 0.549316,sitting
292544, 0.363403, 0.062500, -0.930420, 0.000000, 0.366211, 0.305176,sitting
292564, 0.365479, 0.065430, -0.931030, 0.122070, 0.427246, 0.305176,sitting
292584, 0.364868, 0.065186, -0.930176, -0.183106, 0.305176, 0.244141,sitting
292604, 0.362793, 0.067505, -0.929932, -0.122070, 0.244141, 0.366211,sitting
292624, 0.365234, 0.068481, -0.932129, 0.000000, 0.427246, 0.671387,sitting
292644, 0.364014, 0.066650, -0.930542, 0.305176, 0.366211, 0.732422,sitting
292664, 0.363525, 0.061523, -0.931152, 0.000000, 0.427246, 0.671387,sitting
292684, 0.364990, 0.061646, -0.929077, -0.122070, 0.488281, 0.305176,sitting
292704, 0.367676, 0.072510, -0.929443, -0.305176, 0.305176, 0.305176,sitting
292724, 0.365601, 0.072876, -0.928955, 0.610352, 0.244141, 0.549316,sitting
292744, 0.367310, 0.065063, -0.930298, 0.671387, 0.183106, 0.549316,sitting
292764, 0.362427, 0.062378, -0.928589, 0.732422, 0.061035, 0.305176,sitting
292784, 0.363647, 0.060181, -0.929810, 0.488281, 0.488281, 0.366211,sitting
292804, 0.366699, 0.068848, -0.927856, 0.366211, 0.305176, 0.000000,sitting
292824, 0.364868, 0.067505, -0.929077, 0.488281, 0.305176, 0.366211,sitting
292864, 0.364746, 0.065186, -0.930664, 0.549316, 0.305176, 0.549316,sitting
292884, 0.364868, 0.065674, -0.927368, 0.671387, 0.305176, 0.366211,sitting
292904, 0.363281, 0.063232, -0.929321, 0.793457, 0.366211, 0.549316,sitting
292924, 0.363403, 0.063965, -0.928955, 0.427246, 0.366211, 0.305176,sitting
292944, 0.365112, 0.066284, -0.929688, 0.305176, 0.427246, 0.488281,sitting
292964, 0.367798, 0.065796, -0.927124, 0.244141, 0.305176, 0.305176,sitting
292984, 0.366455, 0.067505, -0.928101, 0.610352, 0.183106, 0.488281,sitting
293004, 0.363647, 0.063965, -0.928711, 0.671387, 0.183106, 0.366211,sitting
293044, 0.364136, 0.065063, -0.927856, 0.061035, 0.366211, 0.244141,sitting
293064, 0.364624, 0.069336, -0.929199, 0.305176, 0.366211, 0.549316,sitting
293104, 0.367310, 0.062378, -0.931519, 0.305176, 0.488281, 0.671387,sitting
293124, 0.363525, 0.068237, -0.927856, -0.061035, 0.061035, 0.061035,sitting
293184, 0.364868, 0.066284, -0.928101, 0.244141, 0.305176, 0.366211,sitting
293204, 0.365112, 0.065674, -0.927612, 0.366211, 0.183106, 0.305176,sitting
293224, 0.363770, 0.066650, -0.929932, 0.427246, 0.305176, 0.488281,sitting
293244, 0.365234, 0.067383, -0.926392, 0.549316, 0.122070, 0.183106,sitting
293264, 0.363037, 0.065308, -0.929199, 0.366211, 0.244141, 0.671387,sitting
293284, 0.363037, 0.064575, -0.930298, 0.061035, 0.244141, 0.366211,sitting
293304, 0.365723, 0.066406, -0.927368, 0.183106, 0.305176, 0.549316,sitting
293324, 0.365967, 0.066772, -0.925293, 0.427246, 0.183106, 0.244141,sitting
293344, 0.365112, 0.068604, -0.929688, 0.610352, 0.183106, 0.610352,sitting
293364, 0.363647, 0.061157, -0.927368, 0.488281, 0.305176, 0.305176,sitting
293384, 0.365112, 0.065674, -0.926636, 0.488281, 0.305176, 0.305176,sitting
293424, 0.365112, 0.064331, -0.928467, 0.610352, 0.244141, 0.549316,sitting
293444, 0.364258, 0.062378, -0.928101, 0.488281, 0.244141, 0.427246,sitting
293464, 0.363525, 0.063965, -0.927856, 0.488281, 0.305176, 0.366211,sitting
293484, 0.364746, 0.066162, -0.928345, 0.549316, 0.305176, 0.488281,sitting
293504, 0.364746, 0.066162, -0.928223, 0.671387, 0.305176, 0.549316,sitting
293524, 0.364136, 0.062622, -0.929443, 0.488281, 0.305176, 0.488281,sitting
293544, 0.363403, 0.065674, -0.927246, 0.732422, 0.305176, 0.488281,sitting
293564, 0.365845, 0.065430, -0.928345, 0.793457, 0.366211, 0.549316,sitting
293584, 0.365112, 0.064941, -0.928101, 0.732422, 0.183106, 0.488281,sitting
293604, 0.362549, 0.062378, -0.927124, 0.793457, 0.244141, 0.488281,sitting
293624, 0.364380, 0.063354, -0.928711, 0.732422, 0.244141, 0.427246,sitting
293644, 0.364380, 0.062256, -0.930176, 0.427246, 0.244141, 0.427246,sitting
293664, 0.364502, 0.061768, -0.924927, 0.305176, 0.183106, 0.183106,sitting
293704, 0.365234, 0.061646, -0.927368, 0.427246, 0.183106, 0.366211,sitting
293724, 0.364258, 0.063477, -0.927612, 0.122070, 0.183106, 0.305176,sitting
293744, 0.364746, 0.065186, -0.926636, 0.305176, 0.244141, 0.244141,sitting
293764, 0.365601, 0.065063, -0.928711, 0.427246, 0.244141, 0.549316,sitting
293784, 0.364380, 0.062378, -0.925781, 0.427246, 0.183106, 0.183106,sitting
293804, 0.364014, 0.066040, -0.929321, 0.488281, 0.305176, 0.610352,sitting
293824, 0.364380, 0.062744, -0.926636, 0.244141, 0.183106, 0.244141,sitting
293844, 0.365112, 0.065552, -0.928589, 0.732422, 0.305176, 0.610352,sitting
293864, 0.364258, 0.062744, -0.926636, 0.305176, 0.061035, 0.305176,sitting
293884, 0.363403, 0.062866, -0.930908, 0.183106, 0.366211, 0.549316,sitting
293904, 0.366455, 0.064453, -0.927490, 0.305176, 0.305176, 0.244141,sitting
293924, 0.364990, 0.067017, -0.927124, 0.488281, 0.183106, 0.366211,sitting
293944, 0.363770, 0.063965, -0.927734, 0.793457, 0.183106, 0.366211,sitting
293964, 0.363159, 0.062134, -0.930298, 0.671387, 0.305176, 0.549316,sitting
293984, 0.363647, 0.061279, -0.929932, 0.244141, 0.305176, 0.244141,sitting
294004, 0.364990, 0.066650, -0.927490, 0.366211, 0.305176, 0.366211,sitting
294024, 0.365234, 0.066162, -0.928467, 0.549316, 0.183106, 0.488281,sitting
294044, 0.363647, 0.063354, -0.929565, 0.610352, 0.122070, 0.549316,sitting
294064, 0.362549, 0.059692, -0.927368, 0.305176, 0.244141, 0.305176,sitting
294084, 0.364502, 0.066528, -0.928955, 0.488281, 0.366211, 0.427246,sitting
294124, 0.364380, 0.063843, -0.926880, 0.732422, 0.061035, 0.488281,sitting
294144, 0.362549, 0.061401, -0.931030, 0.793457, 0.427246, 0.671387,sitting
294366, 0.364380, 0.062744, -0.928101, 0.305176, 0.305176, 0.305176,sitting
294386, 0.365234, 0.062866, -0.928467, 0.244141, 0.305176, 0.366211,sitting
294406, 0.363037, 0.062378, -0.926758, 0.122070, 0.122070, 0.244141,sitting
294426, 0.364258, 0.062744, -0.929443, 0.122070, 0.427246, 0.427246,sitting
294446, 0.365479, 0.062866, -0.926636, 0.122070, 0.366211, 0.122070,sitting
294466, 0.363281, 0.062256, -0.928223, 0.061035, 0.244141, 0.427246,sitting
294486, 0.362549, 0.062378, -0.928589, -0.122070, 0.427246, 0.244141,sitting
294526, 0.364990, 0.065674, -0.925903, 0.061035, 0.244141, 0.183106,sitting
294546, 0.363770, 0.065796, -0.928101, 0.671387, 0.244141, 0.488281,sitting
294586, 0.363403, 0.061035, -0.928955, 0.183106, 0.610352, 0.427246,sitting
294606, 0.367065, 0.065796, -0.927856, -0.305176, 0.244141, 0.122070,sitting
294626, 0.364014, 0.068604, -0.927734, 0.305176, 0.305176, 0.488281,sitting
294646, 0.364624, 0.059937, -0.927979, 0.305176, 0.305176, 0.427246,sitting
294666, 0.362427, 0.062012, -0.927246, 0.122070, 0.244141, 0.183106,sitting
294686, 0.363647, 0.064087, -0.929199, 0.244141, 0.488281, 0.427246,sitting
294706, 0.366333, 0.065674, -0.925049, 0.305176, 0.244141, 0.122070,sitting
294726, 0.364380, 0.067139, -0.929321, 0.732422, 0.305176, 0.671387,sitting
294746, 0.364868, 0.062500, -0.926880, 0.671387, 0.244141, 0.366211,sitting
294766, 0.363403, 0.061401, -0.927856, 0.427246, 0.244141, 0.427246,sitting
294786, 0.364502, 0.064331, -0.927490, 0.366211, 0.366211, 0.244141,sitting
294826, 0.363647, 0.063110, -0.926758, 0.427246, 0.305176, 0.366211,sitting
294846, 0.364624, 0.062256, -0.929321, 0.305176, 0.427246, 0.549316,sitting
294866, 0.365601, 0.064453, -0.928345, 0.122070, 0.183106, 0.244141,sitting
294886, 0.362793, 0.063599, -0.927490, 0.061035, 0.305176, 0.427246,sitting
294906, 0.364014, 0.062622, -0.927612, 0.122070, 0.366211, 0.366211,sitting
294926, 0.364380, 0.064819, -0.928833, 0.244141, 0.305176, 0.488281,sitting
294946, 0.364746, 0.062500, -0.926636, 0.183106, 0.183106, 0.366211,sitting
294966, 0.363892, 0.065308, -0.927979, 0.427246, 0.305176, 0.427246,sitting
295006, 0.364624, 0.063843, -0.927368, 0.305176, 0.183106, 0.305176,sitting
295026, 0.362305, 0.062866, -0.927979, -0.183106, 0.366211, 0.366211,sitting
295046, 0.364624, 0.065308, -0.926392, 0.000000, 0.427246, 0.366211,sitting
295066, 0.366455, 0.064819, -0.931030, 0.427246, 0.488281, 0.610352,sitting
295086, 0.362915, 0.062744, -0.923096, -0.061035, -0.061035, -0.061035,sitting
295106, 0.365356, 0.063965, -0.933105, 0.488281, 0.549316, 0.976563,sitting
295126, 0.366333, 0.063477, -0.924927, 0.244141, 0.244141, 0.000000,sitting
295146, 0.363281, 0.065796, -0.926514, 0.305176, 0.244141, 0.610352,sitting
295166, 0.363770, 0.065186, -0.927246, 0.549316, 0.183106, 0.244141,sitting
295186, 0.363892, 0.060913, -0.929810, 0.366211, 0.244141, 0.549316,sitting
295206, 0.361694, 0.061646, -0.924805, 0.244141, 0.244141, -0.061035,sitting
295246, 0.363770, 0.064209, -0.926147, 0.061035, 0.305176, 0.244141,sitting
295266, 0.365723, 0.063965, -0.928589, 0.000000, 0.305176, 0.549316,sitting
295326, 0.363525, 0.060791, -0.926392, 0.366211, 0.366211, 0.305176,sitting
295346, 0.365723, 0.062378, -0.927612, 0.061035, 0.488281, 0.366211,sitting
295386, 0.364868, 0.067993, -0.929077, 0.793457, 0.305176, 0.671387,sitting
295406, 0.365356, 0.061157, -0.925537, 0.488281, 0.122070, 0.244141,sitting
295426, 0.363159, 0.066284, -0.930542, 0.732422, 0.244141, 0.793457,sitting
295446, 0.364990, 0.061157, -0.923706, 0.427246, 0.488281, 0.244141,sitting
295466, 0.366699, 0.067139, -0.928345, 0.488281, 0.366211, 0.671387,sitting
295526, 0.365479, 0.061768, -0.925415, 0.976563, 0.366211, 0.427246,sitting
295546, 0.365723, 0.064331, -0.928833, 0.793457, 0.244141, 0.610352,sitting
295566, 0.361938, 0.063599, -0.927734, 0.732422, 0.183106, 0.366211,sitting
295586, 0.364868, 0.061401, -0.927734, 0.732422, 0.427246, 0.610352,sitting
295606, 0.366455, 0.062622, -0.926147, 0.549316, 0.183106, 0.305176,sitting
295626, 0.364380, 0.062378, -0.929443, 0.366211, 0.244141, 0.549316,sitting
295646, 0.363892, 0.061768, -0.926514, 0.244141, 0.183106, 0.244141,sitting
295666, 0.365112, 0.063354, -0.928101, 0.305176, 0.305176, 0.366211,sitting
295686, 0.364136, 0.062256, -0.926392, 0.000000, 0.122070, 0.244141,sitting
295706, 0.361206, 0.062744, -0.929810, -0.183106, 0.305176, 0.549316,sitting
295746, 0.367188, 0.067017, -0.924927, 0.061035, 0.122070, 0.305176,sitting
295786, 0.362549, 0.059448, -0.927246, 0.183106, 0.122070, 0.244141,sitting
295826, 0.366211, 0.069458, -0.927490, 0.061035, 0.305176, 0.305176,sitting
295846, 0.364380, 0.065918, -0.927612, 0.305176, 0.244141, 0.366211,sitting
295866, 0.365112, 0.063354, -0.926270, 0.427246, 0.244141, 0.305176,sitting
295886, 0.363892, 0.062622, -0.928833, 0.183106, 0.183106, 0.305176,sitting
295906, 0.362305, 0.065186, -0.928589, 0.061035, 0.305176, 0.244141,sitting
295926, 0.363770, 0.066406, -0.928589, 0.061035, 0.366211, 0.427246,sitting
295946, 0.365723, 0.067627, -0.926758, 0.427246, 0.305176, 0.610352,sitting
295966, 0.364868, 0.067993, -0.928955, 0.854492, 0.244141, 0.854492,sitting
295986, 0.364380, 0.064087, -0.926880, 0.854492, 0.305176, 0.549316,sitting
296026, 0.363403, 0.060913, -0.927124, 0.976563, 0.122070, 0.305176,sitting
296046, 0.363403, 0.062012, -0.928345, 0.732422, 0.244141, 0.488281,sitting
296066, 0.365723, 0.064697, -0.927856, 0.854492, 0.244141, 0.366211,sitting
296086, 0.365356, 0.066528, -0.928223, 0.732422, 0.305176, 0.854492,sitting
296106, 0.362183, 0.062378, -0.926147, 0.793457, 0.000000, 0.488281,sitting
296126, 0.363037, 0.061279, -0.928955, 0.793457, 0.244141, 0.793457,sitting
296146, 0.363525, 0.058105, -0.928101, 0.366211, 0.244141, 0.427246,sitting
296166, 0.363892, 0.064087, -0.927612, 0.427246, 0.244141, 0.488281,sitting
296186, 0.365845, 0.064941, -0.928467, 0.671387, 0.305176, 0.488281,sitting
296226, 0.363525, 0.060913, -0.928345, 0.976563, 0.244141, 0.549316,sitting
296246, 0.364502, 0.060547, -0.927612, 0.732422, 0.244141, 0.427246,sitting
296266, 0.361694, 0.061279, -0.927368, 0.427246, 0.244141, 0.488281,sitting
296286, 0.363525, 0.061279, -0.927612, 0.549316, 0.427246, 0.488281,sitting
296306, 0.365967, 0.062500, -0.926270, 0.671387, 0.183106, 0.305176,sitting
296326, 0.360840, 0.061279, -0.929810, 0.366211, 0.244141, 0.610352,sitting
296346, 0.365967, 0.060913, -0.927490, 0.244141, 0.427246, 0.366211,sitting
296366, 0.366089, 0.061768, -0.926758, 0.244141, 0.244141, 0.305176,sitting
296386, 0.363770, 0.064697, -0.927368, 0.732422, 0.244141, 0.305176,sitting
296406, 0.363525, 0.060913, -0.929565, 0.732422, 0.183106, 0.366211,sitting
296426, 0.362061, 0.058960, -0.928955, 0.366211, 0.244141, 0.366211,sitting
296446, 0.363525, 0.060913, -0.928101, -0.122070, 0.366211, 0.305176,sitting
296466, 0.364990, 0.065796, -0.926270, 0.061035, 0.305176, 0.305176,sitting
296486, 0.365112, 0.063354, -0.928345, 0.549316, 0.183106, 0.671387,sitting
296506, 0.362915, 0.058594, -0.930054, 0.427246, 0.244141, 0.488281,sitting
296526, 0.362671, 0.063110, -0.926758, 0.549316, 0.183106, 0.366211,sitting
296546, 0.363892, 0.061523, -0.930054, 0.427246, 0.305176, 0.671387,sitting
296566, 0.361938, 0.057251, -0.929199, -0.305176, 0.122070, 0.366211,sitting
296586, 0.365112, 0.063232, -0.928589, -0.244141, 0.549316, 0.610352,sitting
296606, 0.367920, 0.066650, -0.922119, 0.610352, 0.122070, 0.244141,sitting
296626, 0.363647, 0.061401, -0.930420, 0.732422, 0.122070, 0.854492,sitting
296646, 0.360962, 0.060059, -0.928833, 0.549316, 0.244141, 0.183106,sitting
296666, 0.367188, 0.065918, -0.924194, 1.892090, 0.366211, 0.549316,sitting
296686, 0.362671, 0.054077, -0.931030, 0.549316, 0.183106, 0.305176,sitting
