Sequence No,Buffer_Size,ax,ay,az,gx,gy,gz,mx,my,mz
150,100,-0.08740234,-0.4133301,0.961792,1.749573,-8.605804,-8.867493,0.3527832,0.2893066,-0.7749023
151,100,-0.185791,-0.3421631,0.9122314,-15.84335,-12.8302,-0.388794,0.3527832,0.2893066,-0.7749023
152,100,-0.1335449,-0.3410645,0.9212646,7.835694,-11.23764,-15.19287,0.3527832,0.2893066,-0.7749023
153,100,-0.1912842,-0.4437256,0.8852539,8.224487,14.72183,-15.29755,0.3527832,0.2893066,-0.7749023
154,100,-0.3856201,0.008544922,0.8552246,-70.19974,-44.55429,-16.68823,0.3527832,0.2893066,-0.7749023
155,100,-0.3369141,-0.1113281,0.8446045,54.319,63.61267,-4.433746,0.2564697,0.2580566,-0.8851318
156,100,-0.4632568,0.2025146,0.8631592,9.27124,-29.7876,-0.1121521,0.2564697,0.2580566,-0.8851318
157,100,-0.3095703,0.4165039,0.9007568,28.96515,96.63773,20.41916,0.2564697,0.2580566,-0.8851318
158,100,-0.2768555,0.4321289,0.817627,-54.25919,-47.53754,-44.57673,0.2564697,0.2580566,-0.8851318
159,100,-0.3237305,0.2220459,0.8913574,50.75257,2.915955,39.65698,0.2564697,0.2580566,-0.8851318
160,100,-0.4355469,0.1368408,0.8270264,-5.517884,42.27386,-26.04172,0.2564697,0.2580566,-0.8851318
161,100,-0.2724609,-0.00402832,0.9262695,10.69183,-16.47141,21.81732,0.2564697,0.2580566,-0.8851318
162,100,-0.4752197,0.37146,0.8226318,42.0047,10.31799,41.06262,0.2095947,0.2296143,-0.9237061
163,100,-0.2185059,0.1846924,1.022949,-49.85535,-25.0174,-35.06622,0.2095947,0.2296143,-0.9237061
164,100,-0.2208252,0.1486816,0.982666,56.12839,47.28333,83.68042,0.2095947,0.2296143,-0.9237061
165,100,-0.1635742,-0.08435059,0.9576416,-0.4187012,-11.30493,-29.76517,0.2095947,0.2296143,-0.9237061
166,100,-0.2840576,0.2794189,0.9211426,14.24332,-2.34024,29.53339,0.2095947,0.2296143,-0.9237061
167,100,-0.2854004,0.1937256,0.9174805,-11.17783,-19.28268,-13.36853,0.2095947,0.2296143,-0.9237061
168,100,-0.2298584,-0.02783203,0.9521484,-8.590851,16.59851,-40.38223,0.2095947,0.2296143,-0.9237061
169,100,-0.3647461,-0.06567383,0.9135742,26.00434,-26.48285,28.22495,0.2524414,0.2416992,-0.8952637
170,100,-0.302124,0.1351318,0.9244385,-4.329071,24.43421,32.86804,0.2524414,0.2416992,-0.8952637
171,100,-0.2110596,-0.02624512,0.934082,-33.61572,-50.47593,-44.40476,0.2524414,0.2416992,-0.8952637
172,100,-0.3555908,0.02709961,0.8789063,3.671112,24.80805,-2.160797,0.2524414,0.2416992,-0.8952637
173,100,-0.3505859,0.1594238,0.8776855,10.60211,1.338348,5.592652,0.2524414,0.2416992,-0.8952637
174,100,-0.3331299,0.1517334,0.8924561,0.1869202,-5.906678,5.136566,0.2524414,0.2416992,-0.8952637
175,100,-0.2957764,0.09082031,0.9432373,-1.719666,-11.97785,-4.545898,0.2524414,0.2416992,-0.8952637
176,100,-0.2841797,0.08898926,0.9425049,-4.000092,18.28079,-1.786957,0.2305908,0.2119141,-0.9207764
177,100,-0.3363037,0.217041,0.8790283,-8.867493,-0.2018738,4.42627,0.2305908,0.2119141,-0.9207764
178,100,-0.3808594,0.2254639,0.831665,-25.90714,-3.18512,-3.155213,0.2305908,0.2119141,-0.9207764
179,100,-0.3466797,0.1861572,0.9121094,-5.046844,3.461762,0.2766418,0.2305908,0.2119141,-0.9207764
180,100,-0.3520508,0.1657715,0.8873291,3.244934,-0.8374024,-1.315918,0.2305908,0.2119141,-0.9207764
181,100,-0.3580322,0.1461182,0.8856201,0.04486084,-1.839295,-4.044952,0.2305908,0.2119141,-0.9207764
182,100,-0.350708,0.1878662,0.8908691,-3.588867,2.64679,0.5158997,0.2402344,0.1929932,-0.9324951
183,100,-0.34375,0.1619873,0.8929443,1.502838,-5.988923,0.1644897,0.2402344,0.1929932,-0.9324951
184,100,-0.3657227,0.1513672,0.880249,1.226196,-3.259888,-0.3588867,0.2402344,0.1929932,-0.9324951
185,100,-0.3688965,0.1605225,0.8791504,-1.40564,-3.521576,-0.9645082,0.2402344,0.1929932,-0.9324951
186,100,-0.348877,0.1629639,0.894165,-0.2243042,0.5682373,-0.5607605,0.2402344,0.1929932,-0.9324951
187,100,-0.3656006,0.2081299,0.8914795,6.886139,2.467346,0.9196473,0.2402344,0.1929932,-0.9324951
188,100,-0.2789307,-0.1781006,0.9783936,19.10324,8.224487,12.20963,0.2402344,0.1929932,-0.9324951
189,100,-0.6240234,0.2471924,0.7458496,2.003784,-15.37979,-14.64707,0.2460938,0.2250977,-0.904541
190,100,-0.154541,0.05554199,0.9919434,10.01892,9.099274,3.469239,0.2460938,0.2250977,-0.904541
191,100,-0.2519531,0.1652832,0.9744873,12.1872,-8.800201,9.944153,0.2460938,0.2250977,-0.904541
192,100,-0.3514404,0.1159668,0.8964844,-1.61499,12.33673,-0.7775879,0.2460938,0.2250977,-0.904541
193,100,-0.3188477,0.1295166,0.9177246,-1.248627,-4.09729,-5.652466,0.2460938,0.2250977,-0.904541
194,100,-0.3452148,0.1201172,0.9093018,3.626251,-1.143951,-0.1495361,0.2460938,0.2250977,-0.904541
195,100,-0.3527832,0.1378174,0.8861084,0.8673097,-0.2616882,-1.300964,0.2460938,0.2250977,-0.904541
196,100,-0.3295898,0.1842041,0.902832,0.1271057,-0.971985,-3.626251,0.2613525,0.2078857,-0.9014893
197,100,-0.3651123,0.1610107,0.8280029,-3.342133,-6.676789,4.388885,0.2613525,0.2078857,-0.9014893
198,100,-0.2005615,0.03674316,0.9658203,7.880555,20.59113,14.07135,0.2613525,0.2078857,-0.9014893
199,100,-0.3581543,0.1210938,0.8948975,-2.721558,-9.929199,-41.56357,0.2613525,0.2078857,-0.9014893
200,100,-0.3619385,0.02172852,0.9272461,-2.714081,2.572021,16.1499,0.2613525,0.2078857,-0.9014893
201,100,-0.1467285,0.05493164,0.9715576,-32.20261,-6.916047,-26.66977,0.2613525,0.2078857,-0.9014893
202,100,-0.314209,0.07995605,0.9233398,4.927216,2.115936,1.996307,0.2613525,0.2078857,-0.9014893
203,100,-0.28479,0.08630371,0.9263916,9.091797,-0.9869386,0.1644897,0.2728271,0.1949463,-0.8880615
204,100,-0.2889404,0.1574707,0.9160156,-1.607514,-0.5981445,-2.601929,0.2728271,0.1949463,-0.8880615
205,100,-0.3096924,0.1451416,0.9073486,2.706604,-3.043061,1.300964,0.2728271,0.1949463,-0.8880615
206,100,-0.3078613,0.1463623,0.9046631,0.657959,-0.3514099,-0.4187012,0.2728271,0.1949463,-0.8880615
207,100,-0.3049316,0.1478271,0.9051514,1.644898,-0.3663635,-0.4934693,0.2728271,0.1949463,-0.8880615
208,100,-0.3044434,0.1437988,0.9108887,1.540222,-2.83371,-15045,0.2728271,0.1949463,-0.8880615
209,100,-0.3105469,0.1541748,0.90271,0.1495361,-0.08972169,-0.1719666,0.2720947,0.1948242,-0.8977051
210,100,-0.2999268,0.1719971,0.901001,-15.46204,-0.1794434,7.439423,0.2720947,0.1948242,-0.8977051
211,100,-0.1542969,0.01184082,1.008667,-9.488068,-1.667328,-43.72437,0.2720947,0.1948242,-0.8977051
212,100,-0.3062744,0.2089844,1.002075,24.65851,4.486084,-18.62473,0.2720947,0.1948242,-0.8977051
213,100,-0.2806396,0.151001,0.8840332,-36.46439,-12.32178,27.79877,0.2720947,0.1948242,-0.8977051
214,100,-0.4769287,0.2952881,0.7947998,3.028107,18.16864,9.069366,0.2720947,0.1948242,-0.8977051
215,100,-0.1945801,-0.2032471,0.9642334,-23.15567,-4.501038,-7.132874,0.2720947,0.1948242,-0.8977051
216,100,-0.364624,0.4227295,0.8876953,-24.87534,1.682282,-31.40259,0.2679443,0.2484131,-0.8942871
217,100,-0.0201416,-0.213501,1.057617,53.21244,46.24405,-40.27756,0.2679443,0.2484131,-0.8942871
218,100,-0.1918945,0.04174805,0.9373779,27.43988,6.527253,3.760834,0.2679443,0.2484131,-0.8942871
219,100,-0.04650879,-0.1262207,0.8376465,-5.36087,4.164581,-11.82831,0.2679443,0.2484131,-0.8942871
220,100,0.08642578,0.2734375,1.144165,-25.90714,-8.448792,-26.19126,0.2679443,0.2484131,-0.8942871
221,100,-0.204834,-0.1582031,0.9681396,6.990815,-22.61734,17.54059,0.2679443,0.2484131,-0.8942871
222,100,-0.1772461,0.04882813,0.9831543,-3.962708,-5.099182,10.48248,0.2679443,0.2484131,-0.8942871
223,100,-0.04541016,-0.06713867,1.034302,-16.28448,-2.751465,-53.4816,0.2800293,0.2806396,-0.8642578
224,100,-0.1470947,-0.09301758,0.949585,-0.2766418,-0.07476807,28.89038,0.2800293,0.2806396,-0.8642578
225,100,-0.2036133,0.005371094,0.9810791,-24.64356,26.07163,-53.52646,0.2800293,0.2806396,-0.8642578
226,100,-0.07580566,0.0345459,0.9536133,32.61383,-46.25153,17.51816,0.2800293,0.2806396,-0.8642578
227,100,-0.08435059,-0.007324219,0.9790039,6.011353,9.375916,15.88822,0.2800293,0.2806396,-0.8642578
228,100,-0.2020264,0.1411133,0.9887695,-16.5686,-21.66779,-44.6814,0.2800293,0.2806396,-0.8642578
229,100,-0.2667236,-0.2814941,0.947998,32.20261,1.443024,34.42322,0.2800293,0.2806396,-0.8642578
230,100,-0.1480713,0.01550293,0.9813232,-20.86029,-0.7850647,32.3671,0.2886963,0.3266602,-0.8205566
231,100,-0.1986084,0.2897949,0.9215088,4.717865,-8.411407,0.2518,0.2886963,0.3266602,-0.8205566
232,100,-0.3035889,-0.1173096,0.9799805,-4.029999,12.17972,-9.360962,0.2886963,0.3266602,-0.8205566
233,100,-0.3597412,0.1300049,0.9244385,17.68265,-4.882355,21.97433,0.2886963,0.3266602,-0.8205566
234,100,0.09069824,0.2120361,1.099731,-44.8758,-25.88471,-48.39737,0.2886963,0.3266602,-0.8205566
235,100,0.1038818,0.3665771,0.8383789,-0.7476807,-10.59464,-15.77606,0.2886963,0.3266602,-0.8205566
236,100,-0.2689209,0.1230469,0.9050293,-13.2489,-8.874969,34.22134,0.2706299,0.3161621,-0.8551025
237,100,0.01281738,-0.5548096,1.00415,-72.42783,-17.86957,-13.45825,0.2706299,0.3161621,-0.8551025
238,100,-0.1732178,0.5181885,0.8746338,-27.26044,-14.44519,-28.82309,0.2706299,0.3161621,-0.8551025
239,100,-0.2653809,-0.4168701,0.9783936,31.3353,34.45313,29.39133,0.2706299,0.3161621,-0.8551025
240,100,-0.06018066,0.1864014,0.96521,42.82715,-23.93326,17.4733,0.2706299,0.3161621,-0.8551025
241,100,-0.2391357,0.07946777,0.956665,-33.22693,-5.465546,-52.11335,0.2706299,0.3161621,-0.8551025
242,100,-0.1937256,-0.1176758,0.975708,31.12595,8.000183,10.47501,0.2706299,0.3161621,-0.8551025
243,100,-0.1668701,-0.1357422,0.9886475,-3.304749,-5.824433,0.4112244,0.3032227,0.3151855,-0.8283691
244,100,-0.2785645,-0.1646729,0.9443359,7.424469,1.607514,6.699219,0.3032227,0.3151855,-0.8283691
245,100,-0.2011719,-0.1564941,0.9127197,-4.47113,-14.80408,2.31781,0.3032227,0.3151855,-0.8283691
246,100,-0.1038818,-0.2329102,0.9587402,11.67877,9.24881,18.68454,0.3032227,0.3151855,-0.8283691
247,100,-0.1383057,-0.2260742,0.9470215,6.474915,3.237458,-0.6504822,0.3032227,0.3151855,-0.8283691
248,100,-0.418457,-0.07055664,0.9302979,-21.86966,30.97641,-19.59671,0.3032227,0.3151855,-0.8283691
249,100,0.04443359,0.1378174,0.9223633,6.57959,-10.24323,18.70697,0.3032227,0.3151855,-0.8283691
250,100,-0.1728516,-0.01745605,1.006714,-13.68256,-6.287995,-31.51474,0.2806396,0.3203125,-0.8291016
251,100,-0.1878662,-0.05712891,0.9835205,12.47131,-6.482392,8.00766,0.2806396,0.3203125,-0.8291016
252,100,-0.0489502,-0.5405273,0.9615479,-54.58069,-15.05081,-30.99137,0.2806396,0.3203125,-0.8291016
253,100,-0.2921143,0.04882813,0.9403076,52.00867,13.85452,23.74634,0.2806396,0.3203125,-0.8291016
254,100,-0.2412109,0.01000977,0.9362793,2.444916,0.7327271,-0.8673097,0.2806396,0.3203125,-0.8291016
255,100,-0.09094238,-0.2354736,0.9765625,-8.35907,-24.43421,3.334656,0.2806396,0.3203125,-0.8291016
256,100,0.1309814,-0.02868652,0.9360352,1.577606,-4.867401,1.330872,0.2806396,0.3203125,-0.8291016
257,100,-0.1311035,0.1549072,0.9541016,2.848664,-7.559052,-8.3815,0.3182373,0.2794189,-0.81604
258,100,-0.2218018,0.003051758,0.9328613,8.882446,-9.114227,-7.63382,0.3182373,0.2794189,-0.81604
259,100,-0.3017578,-0.1313477,0.9119873,-2.041168,7.828217,34.76715,0.3182373,0.2794189,-0.81604
260,100,-0.2528076,-0.07458496,0.8759766,-3.035584,5.510407,13.20404,0.3182373,0.2794189,-0.81604
261,100,-0.1427002,-0.08691406,1.02832,-13.89938,-12.72553,-38.96912,0.3182373,0.2794189,-0.81604
262,100,-0.1082764,0.02941895,0.960083,20.44159,-28.55393,52.0311,0.3182373,0.2794189,-0.81604
263,100,-0.2358398,-0.1378174,0.9345703,-11.95541,23.82858,-2.489777,0.2868652,0.3153076,-0.8286133
264,100,0.005371094,-0.1029053,0.9727783,15.42465,1.196289,17.09946,0.2868652,0.3153076,-0.8286133
265,100,-0.2215576,-0.07983398,0.9182129,21.09955,21.97433,27.00623,0.2868652,0.3153076,-0.8286133
266,100,-0.2038574,0.001464844,0.9362793,-0.4486084,-3.872986,7.020722,0.2868652,0.3153076,-0.8286133
267,100,-0.168457,-0.2513428,0.9318848,5.973969,-5.630036,-0.1121521,0.2868652,0.3153076,-0.8286133
268,100,-0.595459,-0.1346436,0.9197998,-32.23999,22.10892,-6.90857,0.2868652,0.3153076,-0.8286133
269,100,0.01098633,-0.2215576,1.010864,-16.52374,-59.52286,-8.119812,0.2868652,0.3153076,-0.8286133
270,100,-0.336792,-0.02770996,0.9052734,-36.09055,-0.7177735,-10.72174,0.2755127,0.3035889,-0.838623
271,100,-0.0871582,-0.04150391,1.054565,7.596436,-14.01901,-26.34827,0.2755127,0.3035889,-0.838623
272,100,-0.2756348,-0.08605957,0.9642334,-14.06387,13.20404,5.263672,0.2755127,0.3035889,-0.838623
273,100,-0.0670166,-0.1903076,0.8773193,-5.600129,0.2243042,-15.79849,0.2755127,0.3035889,-0.838623
274,100,-0.3618164,-0.1380615,0.8997803,6.856232,-25.29404,-9.360962,0.2755127,0.3035889,-0.838623
275,100,-0.2623291,-0.1287842,0.9382324,0.7701111,-6.108552,-16.04523,0.2755127,0.3035889,-0.838623
276,100,-0.1728516,-0.2220459,0.9865723,-8.73291,-32.12036,-37.51114,0.2755127,0.3035889,-0.838623
277,100,-0.3293457,-0.390625,0.9398193,23.45474,36.73355,-16.12747,0.2839355,0.314209,-0.8444824
278,100,-0.1003418,0.1008301,0.9595947,-12.85263,-12.89002,-1.689758,0.2839355,0.314209,-0.8444824
279,100,-0.335083,0.01123047,0.9304199,-1.323395,33.86993,47.92633,0.2839355,0.314209,-0.8444824
280,100,-0.1204834,-0.1224365,0.9885254,2.489777,-5.084229,-5.15152,0.2839355,0.314209,-0.8444824
281,100,-0.05981445,-0.2149658,0.9587402,13.51059,12.97974,13.09937,0.2839355,0.314209,-0.8444824
282,100,-0.2349854,-0.1468506,0.9447021,25.1146,-0.7551575,-3.551483,0.2839355,0.314209,-0.8444824
283,100,-0.2319336,-0.1383057,0.9356689,1.099091,-7.25998,1.644898,0.2839355,0.314209,-0.8444824
284,100,-0.265625,-0.1398926,0.9342041,26.72959,47.60483,19.37241,0.2806396,0.3222656,-0.8178711
285,100,-0.2358398,-0.2261963,0.9492188,-1.256104,-13.6676,1.413117,0.2806396,0.3222656,-0.8178711
286,100,-0.1661377,-0.2658691,0.9395752,11.20026,-5.039368,-3.095398,0.2806396,0.3222656,-0.8178711
287,100,-0.02844238,-0.2518311,1.03418,-19.97055,-58.79013,-28.3371,0.2806396,0.3222656,-0.8178711
288,100,-0.3173828,0.1688232,0.9656982,5.136566,-1.525269,21.36124,0.2806396,0.3222656,-0.8178711
289,100,-0.2191162,-0.1831055,0.9610596,7.499238,2.257996,-21.78741,0.2806396,0.3222656,-0.8178711
290,100,-0.05822754,-0.01330566,0.9442139,15.34988,-10.62454,13.69003,0.2449951,0.3496094,-0.847168
291,100,-0.1915283,-0.1530762,0.9448242,-8.231964,-4.545898,-2.011261,0.2449951,0.3496094,-0.847168
292,100,-0.2810059,-0.192749,0.8933105,-5.532837,21.27151,3.252411,0.2449951,0.3496094,-0.847168
293,100,-0.2193604,-0.2067871,0.9050293,8.246918,-11.01334,3.267365,0.2449951,0.3496094,-0.847168
294,100,-0.1588135,-0.2996826,0.994873,21.2117,-6.489869,-5.540314,0.2449951,0.3496094,-0.847168
295,100,-0.2825928,-0.1080322,0.9058838,5.772095,33.60077,46.31882,0.2449951,0.3496094,-0.847168
296,100,-0.3076172,-0.1706543,0.8723145,-4.994507,-11.97785,-10.35538,0.2449951,0.3496094,-0.847168
297,100,-0.1324463,-0.1616211,0.932251,0.7028199,1.26358,6.325379,0.3114014,0.3061523,-0.8103027
298,100,-0.3931885,-0.07641602,0.869751,-7.506714,-7.043152,-36.32233,0.3114014,0.3061523,-0.8103027
299,100,-0.288208,-0.1765137,0.9091797,-3.977661,4.411316,3.783264,0.3114014,0.3061523,-0.8103027
300,100,-0.05151367,-0.255249,0.9547119,-32.69608,-22.8566,28.81561,0.3114014,0.3061523,-0.8103027
301,100,-0.2325439,-0.2371826,0.9052734,-18.17612,-24.15009,-39.40277,0.3114014,0.3061523,-0.8103027
302,100,-0.1761475,-0.3425293,0.9887695,0.8972169,8.074951,-14.16855,0.3114014,0.3061523,-0.8103027
303,100,-0.3005371,-0.1065674,0.9005127,15.84335,10.37781,41.03271,0.3114014,0.3061523,-0.8103027
304,100,-0.2144775,-0.244751,0.8642578,15.8284,-19.27521,-20.39673,0.3046875,0.3151855,-0.795166
305,100,-0.1866455,-0.2154541,0.9716797,-0.4411316,25.54077,18.43033,0.3046875,0.3151855,-0.795166
306,100,-0.3338623,-0.1246338,0.8620605,-1.996307,-1.457977,-4.052429,0.3046875,0.3151855,-0.795166
307,100,-0.1693115,-0.2095947,0.9564209,-4.830017,-8.015137,-8.867493,0.3046875,0.3151855,-0.795166
308,100,-0.2830811,-0.1816406,0.8759766,-17.33871,-8.508606,21.31638,0.3046875,0.3151855,-0.795166
309,100,-0.2277832,-0.1342773,0.9362793,-2.265472,-12.16477,-12.77786,0.3046875,0.3151855,-0.795166
310,100,-0.078125,-0.3459473,0.989502,-5.83191,25.69779,-5.66742,0.3110352,0.2949219,-0.8172607
311,100,-0.2802734,-0.05371094,0.902832,-6.74408,0.4635621,-4.770203,0.3110352,0.2949219,-0.8172607
312,100,-0.07275391,-0.1025391,0.9755859,-4.276733,-6.273041,8.785248,0.3110352,0.2949219,-0.8172607
313,100,-0.2388916,-0.1536865,0.9389648,-0.8299256,18.37051,21.436,0.3110352,0.2949219,-0.8172607
314,100,-0.2421875,-0.07373047,0.9510498,10.46005,-15.70129,-30.12406,0.3110352,0.2949219,-0.8172607
315,100,-0.298584,-0.09155273,0.8762207,0.7551575,-9.450684,20.11261,0.3110352,0.2949219,-0.8172607
316,100,-0.1732178,-0.07373047,0.9746094,-25.25665,-1.061707,-27.66419,0.3110352,0.2949219,-0.8172607
317,100,-0.2871094,-0.12146,0.9368896,7.850647,60.91355,27.67166,0.286499,0.3098145,-0.8243408
318,100,-0.1496582,-0.1712646,0.9196777,10.37781,-37.09244,0.1794434,0.286499,0.3098145,-0.8243408
319,100,-0.2901611,-0.2104492,0.9385986,8.643188,16.79291,-9.196472,0.286499,0.3098145,-0.8243408
320,100,-0.157959,-0.1362305,0.9833984,-2.990723,-10.04135,-2.31781,0.286499,0.3098145,-0.8243408
321,100,-0.2434082,-0.2038574,0.9206543,7.207642,29.13712,33.69797,0.286499,0.3098145,-0.8243408
322,100,-0.1201172,-0.1750488,0.9718018,2.721558,-8.845062,2.631836,0.286499,0.3098145,-0.8243408
323,100,-0.4481201,-0.008422852,0.8251953,-1.951447,-22.96875,-17.98172,0.286499,0.3098145,-0.8243408
324,100,-0.0826416,-0.2576904,0.9561768,5.136566,6.811371,-12.94235,0.2984619,0.2967529,-0.8353271
325,100,-0.3433838,-0.1196289,0.9376221,0.4486084,17.87704,-31.71662,0.2984619,0.2967529,-0.8353271
326,100,-0.19104,-0.09375,0.9456787,-8.142242,-36.7186,22.51267,0.2984619,0.2967529,-0.8353271
327,100,-0.2644043,-0.1881104,0.9030762,-16.62094,-19.1481,-39.09622,0.2984619,0.2967529,-0.8353271
328,100,-0.2270508,-0.206543,1.013916,27.93335,54.01993,43.86642,0.2984619,0.2967529,-0.8353271
329,100,-0.220459,-0.1802979,0.9820557,21.7276,-3.596344,-1.876679,0.2984619,0.2967529,-0.8353271
330,100,-0.2351074,-0.1994629,0.9622803,-0.06729126,-6.430054,-36.28494,0.2984619,0.2967529,-0.8353271
331,100,-0.2788086,-0.1900635,0.9537354,2.751465,-3.521576,71.71753,0.2520752,0.3370361,-0.833374
332,100,-0.2803955,-0.112793,0.9042969,3.783264,11.67877,-30.9465,0.2520752,0.3370361,-0.833374
333,100,-0.2169189,-0.0559082,0.7720947,-7.828217,-43.07388,23.91831,0.2520752,0.3370361,-0.833374
334,100,-0.291748,-0.2149658,0.8847656,-11.11054,1.061707,-26.67725,0.2520752,0.3370361,-0.833374
335,100,-0.1994629,-0.09155273,0.9318848,-3.947754,-12.35169,7.858124,0.2520752,0.3370361,-0.833374
336,100,-0.2376709,-0.1783447,0.9752197,-11.604,-21.19675,3.70102,0.2520752,0.3370361,-0.833374
337,100,-0.357666,-0.3035889,0.8597412,-4.209442,10.04135,-32.92786,0.2839355,0.3154297,-0.8398438
338,100,-0.3312988,-0.112915,0.9625244,22.35565,1.226196,23.76129,0.2839355,0.3154297,-0.8398438
339,100,-0.1333008,-0.2015381,0.9787598,-4.239349,-4.979553,-8.17215,0.2839355,0.3154297,-0.8398438
340,100,-0.1984863,-0.1669922,0.9298096,-13.30124,-3.409424,-17.43591,0.2839355,0.3154297,-0.8398438
341,100,-0.1275635,-0.1983643,0.9699707,0.388794,-6.400147,4.067383,0.2839355,0.3154297,-0.8398438
342,100,-0.3232422,-0.2229004,0.8773193,3.229981,12.55356,-0.4635621,0.2839355,0.3154297,-0.8398438
343,100,-0.2932129,-0.09362793,0.9193115,8.291779,18.30322,-24.33701,0.2839355,0.3154297,-0.8398438
344,100,-0.2685547,-0.2214355,0.9500732,14.62463,-10.14603,26.53519,0.27771,0.3137207,-0.838501
346,100,-0.2354736,-0.1293945,0.9000244,-2.953339,6.153412,-7.723542,0.27771,0.3137207,-0.838501
347,100,-0.1716309,-0.2593994,0.9693604,14.5723,6.714173,18.34061,0.27771,0.3137207,-0.838501
348,100,-0.2867432,-0.07116699,0.871582,13.96668,16.89758,-22.16126,0.27771,0.3137207,-0.838501
349,100,-0.2111816,-0.3074951,0.9594727,19.2453,2.586975,30.63248,0.27771,0.3137207,-0.838501
350,100,-0.2114258,-0.1734619,0.901001,4.269257,2.497253,13.36105,0.27771,0.3137207,-0.838501
351,100,-0.307251,0.00012207,0.9146729,6.093598,10.07874,-18.42285,0.2989502,0.3060303,-0.8208008
352,100,0.03601074,-0.3839111,0.9976807,1.824341,-32.25494,-5.802002,0.2989502,0.3060303,-0.8208008
353,100,-0.2727051,-0.1379395,0.9249268,3.529053,11.08063,4.949646,0.2989502,0.3060303,-0.8208008
354,100,-0.28479,-0.1174316,0.8806152,-14.23584,-13.04703,-21.29395,0.2989502,0.3060303,-0.8208008
355,100,-0.2767334,-0.1523438,0.9171143,-4.732819,-10.84885,-10.36285,0.2989502,0.3060303,-0.8208008
356,100,-0.277832,-0.157959,0.8983154,-7.574006,-2.115936,-2.534637,0.2989502,0.3060303,-0.8208008
357,100,-0.2767334,-0.1635742,0.9249268,-1.570129,-4.508514,-2.325287,0.2989502,0.3060303,-0.8208008
358,100,-0.269043,-0.1279297,0.9387207,-3.656159,-6.519776,-4.231873,0.2783203,0.3231201,-0.8404541
359,100,-0.2368164,-0.1320801,0.9394531,1.143951,3.469239,9.510498,0.2783203,0.3231201,-0.8404541
360,100,-0.260498,-0.1246338,0.9307861,12.57599,0.620575,-0.5532837,0.2783203,0.3231201,-0.8404541
361,100,-0.3187256,-0.326416,0.894043,40.06073,16.74057,2.018738,0.2783203,0.3231201,-0.8404541
362,100,-0.328125,0.005004883,1.165894,-1.816864,-0.1644897,33.41385,0.2783203,0.3231201,-0.8404541
363,100,-0.2072754,-0.1785889,0.7702637,66.36414,63.54538,42.12433,0.2783203,0.3231201,-0.8404541
364,100,0.01342773,-0.03857422,0.9299316,-14.19098,15.23026,1.659851,0.2783203,0.3231201,-0.8404541
365,100,0.01281738,-0.2788086,0.9674072,0.05981446,-6.736603,4.000092,0.4034424,0.2259521,-0.7540283
366,100,0.008789063,-0.3183594,0.9379883,14.76669,1.94397,-7.955323,0.4034424,0.2259521,-0.7540283
367,100,0.03173828,-0.3421631,0.9516602,1.697235,-1.61499,1.308441,0.4034424,0.2259521,-0.7540283
368,100,-0.08276367,-0.2915039,0.9016113,-6.519776,16.59851,7.185212,0.4034424,0.2259521,-0.7540283
369,100,-0.06665039,-0.2303467,0.9399414,8.717957,2.4823,17.30881,0.4034424,0.2259521,-0.7540283
370,100,0.05993652,-0.3226318,1.006592,-6.542206,2.564545,-31.84372,0.4034424,0.2259521,-0.7540283
371,100,0.05554199,-0.1885986,0.9470215,-44.41971,-39.93362,41.73553,0.3885498,0.2843018,-0.7216797
372,100,0.08496094,-0.08666992,0.9241943,11.22269,4.882355,-33.19702,0.3885498,0.2843018,-0.7216797
373,100,0.01806641,-0.2337646,0.9130859,-1.697235,2.145844,1.069183,0.3885498,0.2843018,-0.7216797
374,100,0.05334473,-0.2652588,0.9327393,-9.24881,-26.53519,-19.05838,0.3885498,0.2843018,-0.7216797
375,100,-0.0592041,-0.1794434,0.925293,7.379609,14.26575,24.38187,0.3885498,0.2843018,-0.7216797
376,100,-0.01367188,-0.1824951,0.9952393,-22.16126,-13.82462,11.42456,0.3885498,0.2843018,-0.7216797
377,100,0.06445313,-0.2800293,0.9289551,0.7327271,3.237458,0.9196473,0.3885498,0.2843018,-0.7216797
378,100,-0.3111572,0.002441406,0.9246826,-45.34684,-32.43439,-68.15109,0.3426514,0.2650146,-0.8167725
379,100,-0.3331299,-0.4016113,0.9044189,18.19107,30.73715,33.63068,0.3426514,0.2650146,-0.8167725
380,100,-0.4155273,0.1721191,0.9102783,-25.19684,2.100983,0.95813,0.3426514,0.2650146,-0.8167725
381,100,-0.3605957,-0.1817627,0.8780518,11.96289,1.936493,8.852539,0.3426514,0.2650146,-0.8167725
382,100,-0.366333,0.2327881,0.9161377,4.127197,-10.45258,-8866,0.3426514,0.2650146,-0.8167725
383,100,-0.3154297,-0.01953125,0.9425049,-16.38168,-2.018738,12.29935,0.3426514,0.2650146,-0.8167725
384,100,-0.2884521,0.203125,0.9190674,31.58203,1.846771,-13408,0.3426514,0.2650146,-0.8167725
385,100,-0.1381836,-0.3380127,0.9552002,54.79752,58.63312,5.8284,0.2803955,0.2573242,-0.890625
386,100,-0.3391113,0.2609863,0.987915,-12.7031,-28.09784,21.64536,0.2803955,0.2573242,-0.890625
387,100,-0.2020264,-0.0715332,0.9281006,16.26205,-1.128998,0.586975,0.2803955,0.2573242,-0.890625
